file_name,vuln_name,model,prompt_type
iter7 - GPT4_prompt_15_EthDistributor_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_15_EthDistributor_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter7 - GPT4_prompt_15_EthDistributor_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter7 - GPT4_prompt_16_Escrow_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_16_Escrow_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter7 - GPT4_prompt_16_Escrow_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter7 - GPT4_prompt_17_Raffle_slither_report_1.txt,weak-PRNG,GPT-4.1
iter7 - GPT4_prompt_17_Raffle_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_17_Raffle_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter7 - GPT4_prompt_17_Raffle_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter7 - GPT4_prompt_18_JobBoard_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_19_TodoList_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_1_SavingsWallet_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_1_SavingsWallet_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter7 - GPT4_prompt_20_PropertyRegistry_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_21_EventAttendance_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_22_TokenAirdrop_slither_report_1.txt,reentrancy-vulnerabilities-3,GPT-4.1
iter7 - GPT4_prompt_22_TokenAirdrop_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_22_TokenAirdrop_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter7 - GPT4_prompt_23_TipJar_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_23_TipJar_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter7 - GPT4_prompt_23_TipJar_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter7 - GPT4_prompt_24_VotingAccessControl_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_25_DecentralizedNameService_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_26_RecurringPayments_slither_report_1.txt,block-timestamp,GPT-4.1
iter7 - GPT4_prompt_26_RecurringPayments_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_26_RecurringPayments_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter7 - GPT4_prompt_27_CertificateNFT_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_27_CertificateNFT_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter7 - GPT4_prompt_28_ReputationSystem_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_29_EncryptedDataStore_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_2_NameRegistry_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_30_TimeBasedAuction_slither_report_1.txt,block-timestamp,GPT-4.1
iter7 - GPT4_prompt_30_TimeBasedAuction_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_30_TimeBasedAuction_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter7 - GPT4_prompt_30_TimeBasedAuction_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter7 - GPT4_prompt_31_FeeVault_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_31_FeeVault_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter7 - GPT4_prompt_31_FeeVault_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter7 - GPT4_prompt_32_TaskReward_slither_report_1.txt,functions-that-send-ether-to-arbitrary-destinations,GPT-4.1
iter7 - GPT4_prompt_32_TaskReward_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_32_TaskReward_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter7 - GPT4_prompt_32_TaskReward_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter7 - GPT4_prompt_33_CommunityProposals_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_34_MessageWithLikes_slither_report_1.txt,block-timestamp,GPT-4.1
iter7 - GPT4_prompt_34_MessageWithLikes_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_35_PausableTransfer_slither_report_1.txt,incorrect-erc20-interface,GPT-4.1
iter7 - GPT4_prompt_35_PausableTransfer_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_35_PausableTransfer_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter7 - GPT4_prompt_35_PausableTransfer_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter7 - GPT4_prompt_3_Crowdfunding_slither_report_1.txt,block-timestamp,GPT-4.1
iter7 - GPT4_prompt_3_Crowdfunding_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_3_Crowdfunding_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter7 - GPT4_prompt_3_Crowdfunding_slither_report_1.txt,state-variables-that-could-be-declared-constant,GPT-4.1
iter7 - GPT4_prompt_3_Crowdfunding_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter7 - GPT4_prompt_4_TokenVesting_slither_report_1.txt,reentrancy-vulnerabilities-3,GPT-4.1
iter7 - GPT4_prompt_4_TokenVesting_slither_report_1.txt,block-timestamp,GPT-4.1
iter7 - GPT4_prompt_4_TokenVesting_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_4_TokenVesting_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter7 - GPT4_prompt_5_Marketplace_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_5_Marketplace_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter7 - GPT4_prompt_6_LikeTracker_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_7_SimpleVoting_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_7_SimpleVoting_slither_report_1.txt,conformance-to-solidity-naming-conventions,GPT-4.1
iter7 - GPT4_prompt_7_SimpleVoting_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter7 - GPT4_prompt_8_MessageBoard_slither_report_1.txt,block-timestamp,GPT-4.1
iter7 - GPT4_prompt_8_MessageBoard_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_9_LoyaltyPoints_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter7 - GPT4_prompt_9_LoyaltyPoints_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_10_EthLocker_slither_report_1.txt,reentrancy-vulnerabilities-3,GPT-4.1
iter8 - GPT4_prompt_10_EthLocker_slither_report_1.txt,block-timestamp,GPT-4.1
iter8 - GPT4_prompt_10_EthLocker_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_10_EthLocker_slither_report_1.txt,low-level-calls,GPT-4.1
iter8 - GPT4_prompt_10_EthLocker_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_11_Subscription_slither_report_1.txt,block-timestamp,GPT-4.1
iter8 - GPT4_prompt_11_Subscription_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_11_Subscription_slither_report_1.txt,low-level-calls,GPT-4.1
iter8 - GPT4_prompt_11_Subscription_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_12_Feedback_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_13_CharityDonationTracker_slither_report_1.txt,contracts-that-lock-ether,GPT-4.1
iter8 - GPT4_prompt_13_CharityDonationTracker_slither_report_1.txt,block-timestamp,GPT-4.1
iter8 - GPT4_prompt_13_CharityDonationTracker_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_13_CharityTracker_slither_report_1.txt,contracts-that-lock-ether,GPT-4.1
iter8 - GPT4_prompt_13_CharityTracker_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_14_TokenFaucet_slither_report_1.txt,reentrancy-vulnerabilities-3,GPT-4.1
iter8 - GPT4_prompt_14_TokenFaucet_slither_report_1.txt,block-timestamp,GPT-4.1
iter8 - GPT4_prompt_14_TokenFaucet_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_14_TokenFaucet_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_15_EthDistributor_slither_report_1.txt,calls-inside-a-loop,GPT-4.1
iter8 - GPT4_prompt_15_EthDistributor_slither_report_1.txt,reentrancy-vulnerabilities-3,GPT-4.1
iter8 - GPT4_prompt_15_EthDistributor_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_15_EthDistributor_slither_report_1.txt,low-level-calls,GPT-4.1
iter8 - GPT4_prompt_15_EthDistributor_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_16_Escrow_slither_report_1.txt,missing-zero-address-validation,GPT-4.1
iter8 - GPT4_prompt_16_Escrow_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_16_Escrow_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter8 - GPT4_prompt_16_Escrow_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_16_SimpleEscrow_slither_report_1.txt,reentrancy-vulnerabilities-3,GPT-4.1
iter8 - GPT4_prompt_16_SimpleEscrow_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_16_SimpleEscrow_slither_report_1.txt,low-level-calls,GPT-4.1
iter8 - GPT4_prompt_16_SimpleEscrow_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_17_Raffle_slither_report_1.txt,weak-PRNG,GPT-4.1
iter8 - GPT4_prompt_17_Raffle_slither_report_1.txt,reentrancy-vulnerabilities-3,GPT-4.1
iter8 - GPT4_prompt_17_Raffle_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_17_Raffle_slither_report_1.txt,low-level-calls,GPT-4.1
iter8 - GPT4_prompt_17_Raffle_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_18_JobBoard_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_19_TodoList_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_1_SavingsWallet_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_1_SavingsWallet_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter8 - GPT4_prompt_20_PropertyRegistry_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_20_PropertyRegistry_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_21_EventAttendance_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_22_TokenAirdrop_slither_report_1.txt,reentrancy-vulnerabilities-1,GPT-4.1
iter8 - GPT4_prompt_22_TokenAirdrop_slither_report_1.txt,calls-inside-a-loop,GPT-4.1
iter8 - GPT4_prompt_22_TokenAirdrop_slither_report_1.txt,reentrancy-vulnerabilities-3,GPT-4.1
iter8 - GPT4_prompt_22_TokenAirdrop_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_22_TokenAirdrop_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_23_TipJar_slither_report_1.txt,reentrancy-vulnerabilities-3,GPT-4.1
iter8 - GPT4_prompt_23_TipJar_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_23_TipJar_slither_report_1.txt,low-level-calls,GPT-4.1
iter8 - GPT4_prompt_23_TipJar_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_24_VotingAccessControl_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_25_DecentralizedNameService_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_26_RecurringPayments_slither_report_1.txt,missing-zero-address-validation,GPT-4.1
iter8 - GPT4_prompt_26_RecurringPayments_slither_report_1.txt,block-timestamp,GPT-4.1
iter8 - GPT4_prompt_26_RecurringPayments_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_26_RecurringPayments_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter8 - GPT4_prompt_26_RecurringPayment_slither_report_1.txt,reentrancy-vulnerabilities-3,GPT-4.1
iter8 - GPT4_prompt_26_RecurringPayment_slither_report_1.txt,block-timestamp,GPT-4.1
iter8 - GPT4_prompt_26_RecurringPayment_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_26_RecurringPayment_slither_report_1.txt,low-level-calls,GPT-4.1
iter8 - GPT4_prompt_27_CertificateNFT_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_27_CertificateNFT_slither_report_1.txt,state-variables-that-could-be-declared-constant,GPT-4.1
iter8 - GPT4_prompt_27_CertificateNFT_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_28_ReputationSystem_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_29_EncryptedDataStore_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_2_NameRegistry_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_30_TimeAuction_slither_report_1.txt,block-timestamp,GPT-4.1
iter8 - GPT4_prompt_30_TimeAuction_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_30_TimeAuction_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter8 - GPT4_prompt_30_TimeAuction_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_30_TimeBasedAuction_slither_report_1.txt,reentrancy-vulnerabilities-3,GPT-4.1
iter8 - GPT4_prompt_30_TimeBasedAuction_slither_report_1.txt,block-timestamp,GPT-4.1
iter8 - GPT4_prompt_30_TimeBasedAuction_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_30_TimeBasedAuction_slither_report_1.txt,low-level-calls,GPT-4.1
iter8 - GPT4_prompt_30_TimeBasedAuction_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_31_FeeVault_slither_report_1.txt,reentrancy-vulnerabilities-3,GPT-4.1
iter8 - GPT4_prompt_31_FeeVault_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_31_FeeVault_slither_report_1.txt,low-level-calls,GPT-4.1
iter8 - GPT4_prompt_31_FeeVault_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_32_TaskReward_slither_report_1.txt,functions-that-send-ether-to-arbitrary-destinations,GPT-4.1
iter8 - GPT4_prompt_32_TaskReward_slither_report_1.txt,reentrancy-vulnerabilities-3,GPT-4.1
iter8 - GPT4_prompt_32_TaskReward_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_32_TaskReward_slither_report_1.txt,low-level-calls,GPT-4.1
iter8 - GPT4_prompt_32_TaskReward_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_33_CommunityProposals_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_33_CommunityProposals_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_34_MessageWithLikes_slither_report_1.txt,block-timestamp,GPT-4.1
iter8 - GPT4_prompt_34_MessageWithLikes_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_35_PausableVault_slither_report_1.txt,reentrancy-vulnerabilities-3,GPT-4.1
iter8 - GPT4_prompt_35_PausableVault_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_35_PausableVault_slither_report_1.txt,low-level-calls,GPT-4.1
iter8 - GPT4_prompt_35_PausableVault_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_3_Crowdfunding_slither_report_1.txt,block-timestamp,GPT-4.1
iter8 - GPT4_prompt_3_Crowdfunding_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_3_Crowdfunding_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter8 - GPT4_prompt_3_Crowdfunding_slither_report_1.txt,state-variables-that-could-be-declared-constant,GPT-4.1
iter8 - GPT4_prompt_3_Crowdfunding_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_4_TokenVesting_slither_report_1.txt,reentrancy-vulnerabilities-3,GPT-4.1
iter8 - GPT4_prompt_4_TokenVesting_slither_report_1.txt,block-timestamp,GPT-4.1
iter8 - GPT4_prompt_4_TokenVesting_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_4_TokenVesting_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_5_Marketplace_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_5_Marketplace_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter8 - GPT4_prompt_6_LikeTracker_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_7_SimpleVoting_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_7_SimpleVoting_slither_report_1.txt,conformance-to-solidity-naming-conventions,GPT-4.1
iter8 - GPT4_prompt_7_SimpleVoting_slither_report_1.txt,cache-array-length,GPT-4.1
iter8 - GPT4_prompt_7_SimpleVoting_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter8 - GPT4_prompt_8_MessageBoard_slither_report_1.txt,block-timestamp,GPT-4.1
iter8 - GPT4_prompt_8_MessageBoard_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_9_LoyaltyPoints_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter8 - GPT4_prompt_9_LoyaltyPoints_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter9 - GPT4_prompt_10_EthLocker_slither_report_1.txt,dangerous-strict-equalities,GPT-4.1
iter9 - GPT4_prompt_10_EthLocker_slither_report_1.txt,block-timestamp,GPT-4.1
iter9 - GPT4_prompt_10_EthLocker_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_10_EthLocker_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter9 - GPT4_prompt_11_Subscription_slither_report_1.txt,contracts-that-lock-ether,GPT-4.1
iter9 - GPT4_prompt_11_Subscription_slither_report_1.txt,block-timestamp,GPT-4.1
iter9 - GPT4_prompt_11_Subscription_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_12_Feedback_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_13_CharityDonationTracker_slither_report_1.txt,contracts-that-lock-ether,GPT-4.1
iter9 - GPT4_prompt_13_CharityDonationTracker_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_14_TokenFaucet_slither_report_1.txt,reentrancy-vulnerabilities-3,GPT-4.1
iter9 - GPT4_prompt_14_TokenFaucet_slither_report_1.txt,block-timestamp,GPT-4.1
iter9 - GPT4_prompt_14_TokenFaucet_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_14_TokenFaucet_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter9 - GPT4_prompt_15_EthDistributor_slither_report_1.txt,calls-inside-a-loop,GPT-4.1
iter9 - GPT4_prompt_15_EthDistributor_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_15_EthDistributor_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter9 - GPT4_prompt_15_EthDistributor_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter9 - GPT4_prompt_16_Escrow_slither_report_1.txt,missing-zero-address-validation,GPT-4.1
iter9 - GPT4_prompt_16_Escrow_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_16_Escrow_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter9 - GPT4_prompt_16_Escrow_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter9 - GPT4_prompt_17_Raffle_slither_report_1.txt,weak-PRNG,GPT-4.1
iter9 - GPT4_prompt_17_Raffle_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_17_Raffle_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter9 - GPT4_prompt_17_Raffle_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter9 - GPT4_prompt_18_JobBoard_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_19_TodoList_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_1_SavingsWallet_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_1_SavingsWallet_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter9 - GPT4_prompt_20_PropertyRegistry_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_21_EventAttendance_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_22_TokenAirdrop_slither_report_1.txt,reentrancy-vulnerabilities-1,GPT-4.1
iter9 - GPT4_prompt_22_TokenAirdrop_slither_report_1.txt,calls-inside-a-loop,GPT-4.1
iter9 - GPT4_prompt_22_TokenAirdrop_slither_report_1.txt,reentrancy-vulnerabilities-3,GPT-4.1
iter9 - GPT4_prompt_22_TokenAirdrop_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_22_TokenAirdrop_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter9 - GPT4_prompt_23_TipJar_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_23_TipJar_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter9 - GPT4_prompt_24_VotingAccessControl_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_25_DecentralizedNameService_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_26_RecurringPayments_slither_report_1.txt,block-timestamp,GPT-4.1
iter9 - GPT4_prompt_26_RecurringPayments_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_26_RecurringPayments_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter9 - GPT4_prompt_27_CertificateNFT_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_27_CertificateNFT_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter9 - GPT4_prompt_28_ReputationSystem_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_29_EncryptedDataStore_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_2_NameRegistry_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_30_TimeBasedAuction_slither_report_1.txt,block-timestamp,GPT-4.1
iter9 - GPT4_prompt_30_TimeBasedAuction_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_30_TimeBasedAuction_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter9 - GPT4_prompt_30_TimeBasedAuction_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter9 - GPT4_prompt_31_FeeVault_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_31_FeeVault_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter9 - GPT4_prompt_31_FeeVault_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter9 - GPT4_prompt_32_TaskReward_slither_report_1.txt,functions-that-send-ether-to-arbitrary-destinations,GPT-4.1
iter9 - GPT4_prompt_32_TaskReward_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_32_TaskReward_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter9 - GPT4_prompt_32_TaskReward_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
iter9 - GPT4_prompt_33_CommunityProposals_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_34_MessageWithLikes_slither_report_1.txt,block-timestamp,GPT-4.1
iter9 - GPT4_prompt_34_MessageWithLikes_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_35_PausableTransfer_slither_report_1.txt,incorrect-erc20-interface,GPT-4.1
iter9 - GPT4_prompt_35_PausableTransfer_slither_report_1.txt,missing-zero-address-validation,GPT-4.1
iter9 - GPT4_prompt_35_PausableTransfer_slither_report_1.txt,incorrect-versions-of-solidity,GPT-4.1
iter9 - GPT4_prompt_35_PausableTransfer_slither_report_1.txt,reentrancy-vulnerabilities-4,GPT-4.1
iter9 - GPT4_prompt_35_PausableTransfer_slither_report_1.txt,state-variables-that-could-be-declared-immutable,GPT-4.1
